DATA LABEL,DESCRIPTION,DATA_TYPE
Report as of,21/04/01,date
Report as of,21/04/02,date
Report as of,21/04/03,date
Report as of,21/04/04,date
Report as of,21/04/05,date
Report as of,21/04/06,date
Report as of,21/04/07,date
Report as of,21/04/08,date
Report as of,21/04/09,date
Report as of,21/04/10,date
Report as of,21/04/11,date
Report as of,21/04/12,date
Report as of,21/04/13,date
Report as of,21/04/14,date
Report as of,21/04/15,date
Report as of,21/04/16,date
Report as of,21/04/17,date
Report as of,21/04/18,date
Report as of,21/04/19,date
Report as of,21/04/20,date
Report as of,21/04/21,date
Report as of,21/04/22,date
Report as of,21/04/23,date
Report as of,21/04/24,date
Report as of,21/04/25,date
Report as of,21/04/26,date
Report as of,21/04/27,date
Report as of,21/04/28,date
Report as of,21/04/29,date
Report as of,21/04/30,date
Report as of,21/05/01,date
Report as of,21/05/02,date
Report as of,21/05/03,date
Report as of,21/05/04,date
Report as of,21/05/05,date
Report as of,21/05/06,date
Report as of,21/05/07,date
Report as of,21/05/08,date
Report as of,21/05/09,date
Report as of,21/05/10,date
Report as of,21/05/11,date
Report as of,21/05/12,date
Report as of,21/05/13,date
Report as of,21/05/14,date
Report as of,21/05/15,date
Report as of,21/05/16,date
Report as of,21/05/17,date
Report as of,21/05/18,date
Report as of,21/05/19,date
Report as of,21/05/20,date
Report as of,21/05/21,date
Report as of,21/05/22,date
Report as of,21/05/23,date
Report as of,21/05/24,date
Report as of,21/05/25,date
Report as of,21/05/26,date
Report as of,21/05/27,date
Report as of,21/05/28,date
Report as of,21/05/29,date
Report as of,21/05/30,date
Report as of,21/05/31,date
Report as of,21/06/01,date
Report as of,21/06/02,date
Report as of,21/06/03,date
Report as of,21/06/04,date
Report as of,21/06/05,date
Report as of,21/06/06,date
Report as of,21/06/07,date
Report as of,21/06/08,date
Report as of,21/06/09,date
Report as of,21/06/10,date
Report as of,21/06/11,date
Report as of,21/06/12,date
Report as of,21/06/13,date
Report as of,21/06/14,date
Report as of,21/06/15,date
Report as of,21/06/16,date
Report as of,21/06/17,date
Report as of,21/06/18,date
Report as of,21/06/19,date
Report as of,21/06/20,date
Report as of,21/06/21,date
Report as of,21/06/22,date
Report as of,21/06/23,date
Report as of,21/06/24,date
Report as of,21/06/25,date
Report as of,21/06/26,date
Report as of,21/06/27,date
Report as of,21/06/28,date
Report as of,21/06/29,date
Report as of,21/06/30,date
Report as of,21/07/01,date
Report as of,21/07/02,date
Report as of,21/07/03,date
Report as of,21/07/04,date
Report as of,21/07/05,date
Report as of,21/07/06,date
Report as of,21/07/07,date
Report as of,21/07/08,date
Report as of,21/07/09,date
Report as of,21/07/10,date
Report as of,21/07/11,date
Report as of,21/07/12,date
Report as of,21/07/13,date
Report as of,21/07/14,date
Report as of,21/07/15,date
Report as of,21/07/16,date
Report as of,21/07/17,date
Report as of,21/07/18,date
Report as of,21/07/19,date
Report as of,21/07/20,date
Report as of,21/07/21,date
Report as of,21/07/22,date
Report as of,21/07/23,date
Report as of,21/07/24,date
Report as of,21/07/25,date
Report as of,21/07/26,date
Report as of,21/07/27,date
Report as of,21/07/28,date
Report as of,21/07/29,date
Report as of,21/07/30,date
Report as of,21/07/31,date
Report as of,21/08/01,date
Report as of,21/08/02,date
Report as of,21/08/03,date
Report as of,21/08/04,date
Report as of,21/08/05,date
Report as of,21/08/06,date
Report as of,21/08/07,date
Report as of,21/08/08,date
Report as of,21/08/09,date
Report as of,21/08/10,date
Report as of,21/08/11,date
Report as of,21/08/12,date
Report as of,21/08/13,date
Report as of,21/08/14,date
Report as of,21/08/15,date
Report as of,21/08/16,date
Report as of,21/08/17,date
Report as of,21/08/18,date
Report as of,21/08/19,date
Report as of,21/08/20,date
Report as of,21/08/21,date
Report as of,21/08/22,date
Report as of,21/08/23,date
Report as of,21/08/24,date
Report as of,21/08/25,date
Report as of,21/08/26,date
Report as of,21/08/27,date
Report as of,21/08/28,date
Report as of,21/08/29,date
Report as of,21/08/30,date
Report as of,21/08/31,date
Report as of,21/09/01,date
Report as of,21/09/02,date
Report as of,21/09/03,date
Report as of,21/09/04,date
Report as of,21/09/05,date
Report as of,21/09/06,date
Report as of,21/09/07,date
Report as of,21/09/08,date
Report as of,21/09/09,date
Report as of,21/09/10,date
Report as of,21/09/11,date
Report as of,21/09/12,date
Report as of,21/09/13,date
Report as of,21/09/14,date
Report as of,21/09/15,date
Report as of,21/09/16,date
Report as of,21/09/17,date
Report as of,21/09/18,date
Report as of,21/09/19,date
Report as of,21/09/20,date
Report as of,21/09/21,date
Report as of,21/09/22,date
Report as of,21/09/23,date
Report as of,21/09/24,date
Report as of,21/09/25,date
Report as of,21/09/26,date
Report as of,21/09/27,date
Report as of,21/09/28,date
Report as of,21/09/29,date
Report as of,21/09/30,date
Report as of,21/10/01,date
Report as of,21/10/02,date
Report as of,21/10/03,date
Report as of,21/10/04,date
Report as of,21/10/05,date
Report as of,21/10/06,date
Report as of,21/10/07,date
Report as of,21/10/08,date
Report as of,21/10/09,date
Report as of,21/10/10,date
Report as of,21/10/11,date
Report as of,21/10/12,date
Report as of,21/10/13,date
Report as of,21/10/14,date
Report as of,21/10/15,date
Report as of,21/10/16,date
Report as of,21/10/17,date
Report as of,21/10/18,date
Report as of,21/10/19,date
Report as of,21/10/20,date
Report as of,21/10/21,date
Report as of,21/10/22,date
Report as of,20/12/14,date
Report as of,20/12/15,date
Report as of,20/12/16,date
Report as of,20/12/17,date
Report as of,20/12/18,date
Report as of,20/12/19,date
Report as of,20/12/20,date
Report as of,20/12/21,date
Report as of,20/12/22,date
Report as of,20/12/23,date
Report as of,20/12/24,date
Report as of,20/12/25,date
Report as of,20/12/26,date
Report as of,20/12/27,date
Report as of,20/12/28,date
Report as of,20/12/29,date
Report as of,20/12/30,date
Report as of,20/12/31,date
Report as of,21/01/01,date
Report as of,21/01/02,date
Report as of,21/01/03,date
Report as of,21/01/04,date
Report as of,21/01/05,date
Report as of,21/01/06,date
Report as of,21/01/07,date
Report as of,21/01/08,date
Report as of,21/01/09,date
Report as of,21/01/10,date
Report as of,21/01/11,date
Report as of,21/01/12,date
Report as of,21/01/13,date
Report as of,21/01/14,date
Report as of,21/01/15,date
Report as of,21/01/16,date
Report as of,21/01/17,date
Report as of,21/01/18,date
Report as of,21/01/19,date
Report as of,21/01/20,date
Report as of,21/01/21,date
Report as of,21/01/22,date
Report as of,21/01/23,date
Report as of,21/01/24,date
Report as of,21/01/25,date
Report as of,21/01/26,date
Report as of,21/01/27,date
Report as of,21/01/28,date
Report as of,21/01/29,date
Report as of,21/01/30,date
Report as of,21/01/31,date
Report as of,21/02/01,date
Report as of,21/02/02,date
Report as of,21/02/03,date
Report as of,21/02/04,date
Report as of,21/02/05,date
Report as of,21/02/06,date
Report as of,21/02/07,date
Report as of,21/02/08,date
Report as of,21/02/09,date
Report as of,21/02/10,date
Report as of,21/02/11,date
Report as of,21/02/12,date
Report as of,21/02/13,date
Report as of,21/02/14,date
Report as of,21/02/15,date
Report as of,21/02/16,date
Report as of,21/02/17,date
Report as of,21/02/18,date
Report as of,21/02/19,date
Report as of,21/02/20,date
Report as of,21/02/21,date
Report as of,21/02/22,date
Report as of,21/02/23,date
Report as of,21/02/24,date
Report as of,21/02/25,date
Report as of,21/02/26,date
Report as of,21/02/27,date
Report as of,21/02/28,date
Report as of,21/03/01,date
Report as of,21/03/02,date
Report as of,21/03/03,date
Report as of,21/03/04,date
Report as of,21/03/05,date
Report as of,21/03/06,date
Report as of,21/03/07,date
Report as of,21/03/08,date
Report as of,21/03/09,date
Report as of,21/03/10,date
Report as of,21/03/11,date
Report as of,21/03/12,date
Report as of,21/03/13,date
Report as of,21/03/14,date
Report as of,21/03/15,date
Report as of,21/03/16,date
Report as of,21/03/17,date
Report as of,21/03/18,date
Report as of,21/03/19,date
Report as of,21/03/20,date
Report as of,21/03/21,date
Report as of,21/03/22,date
Report as of,21/03/23,date
Report as of,21/03/24,date
Report as of,21/03/25,date
Report as of,21/03/26,date
Report as of,21/03/27,date
Report as of,21/03/28,date
Report as of,21/03/29,date
Report as of,21/03/30,date
Report as of,21/03/31,date
Report as of,21/04/01,date
Report as of,21/04/02,date
Report as of,21/04/03,date
Report as of,21/04/04,date
Report as of,21/04/05,date
Report as of,21/04/06,date
Report as of,21/04/07,date
Report as of,21/04/08,date
Report as of,21/04/09,date
Report as of,21/04/10,date
Report as of,21/04/11,date
Report as of,21/04/12,date
Report as of,21/04/13,date
Report as of,21/04/14,date
Report as of,21/04/15,date
Report as of,21/04/16,date
Report as of,21/04/17,date
Report as of,21/04/18,date
Report as of,21/04/19,date
Report as of,21/04/20,date
Report as of,21/04/21,date
Report as of,21/04/22,date
Report as of,21/04/23,date
Report as of,21/04/24,date
Report as of,21/04/25,date
Report as of,21/04/26,date
Report as of,21/04/27,date
Report as of,21/04/28,date
Report as of,21/04/29,date
Report as of,21/04/30,date
Report as of,21/05/01,date
Report as of,21/05/02,date
Report as of,21/05/03,date
Report as of,21/05/04,date
Report as of,21/05/05,date
Report as of,21/05/06,date
Report as of,21/05/07,date
Report as of,21/05/08,date
Report as of,21/05/09,date
Report as of,21/05/10,date
Report as of,21/05/11,date
Report as of,21/05/12,date
Report as of,21/05/13,date
Report as of,21/05/14,date
Report as of,21/05/15,date
Report as of,21/05/16,date
Report as of,21/05/17,date
Report as of,21/05/18,date
Report as of,21/05/19,date
Report as of,21/05/20,date
Report as of,21/05/21,date
Report as of,21/05/22,date
Report as of,21/05/23,date
Report as of,21/05/24,date
Report as of,21/05/25,date
Report as of,21/05/26,date
Report as of,21/05/27,date
Report as of,21/05/28,date
Report as of,21/05/29,date
Report as of,21/05/30,date
Report as of,21/05/31,date
Report as of,21/06/01,date
Report as of,21/06/02,date
Report as of,21/06/03,date
Report as of,21/06/04,date
Report as of,21/06/05,date
Report as of,21/06/06,date
Report as of,21/06/07,date
Report as of,21/06/08,date
Report as of,21/06/09,date
Report as of,21/06/10,date
Report as of,21/06/11,date
Report as of,21/06/12,date
Report as of,21/06/13,date
Report as of,21/06/14,date
Report as of,21/06/15,date
Report as of,21/06/16,date
Report as of,21/06/17,date
Report as of,21/06/18,date
Report as of,21/06/19,date
Report as of,21/06/20,date
Report as of,21/06/21,date
Report as of,21/06/22,date
Report as of,21/06/23,date
Report as of,21/06/24,date
Report as of,21/06/25,date
Report as of,21/06/26,date
Report as of,21/06/27,date
Report as of,21/06/28,date
Report as of,21/06/29,date
Report as of,21/06/30,date
Report as of,21/07/01,date
Report as of,21/07/02,date
Report as of,21/07/03,date
Report as of,21/07/04,date
Report as of,21/07/05,date
Report as of,21/07/06,date
Report as of,21/07/07,date
Report as of,21/07/08,date
Report as of,21/07/09,date
Report as of,21/07/10,date
Report as of,21/07/11,date
Report as of,21/07/12,date
Report as of,21/07/13,date
Report as of,21/07/14,date
Report as of,21/07/15,date
Report as of,21/07/16,date
Report as of,21/07/17,date
Report as of,21/07/18,date
Report as of,21/07/19,date
Report as of,21/07/20,date
Report as of,21/07/21,date
Report as of,21/07/22,date
Report as of,21/07/23,date
Report as of,21/07/24,date
Report as of,21/07/25,date
Report as of,21/07/26,date
Report as of,21/07/27,date
Report as of,21/07/28,date
Report as of,21/07/29,date
Report as of,21/07/30,date
Report as of,21/07/31,date
Report as of,21/08/01,date
Report as of,21/08/02,date
Report as of,21/08/03,date
Report as of,21/08/04,date
Report as of,21/08/05,date
Report as of,21/08/06,date
Report as of,21/08/07,date
Report as of,21/08/08,date
Report as of,21/08/09,date
Report as of,21/08/10,date
Report as of,21/08/11,date
Report as of,21/08/12,date
Report as of,21/08/13,date
Report as of,21/08/14,date
Report as of,21/08/15,date
Report as of,21/08/16,date
Report as of,21/08/17,date
Report as of,21/08/18,date
Report as of,21/08/19,date
Report as of,21/08/20,date
Report as of,21/08/21,date
Report as of,21/08/22,date
Report as of,21/08/23,date
Report as of,21/08/24,date
Report as of,21/08/25,date
Report as of,21/08/26,date
Report as of,21/08/27,date
Report as of,21/08/28,date
Report as of,21/08/29,date
Report as of,21/08/30,date
Report as of,21/08/31,date
Report as of,21/09/01,date
Report as of,21/09/02,date
Report as of,21/09/03,date
Report as of,21/09/04,date
Report as of,21/09/05,date
Report as of,21/09/06,date
Report as of,21/09/07,date
Report as of,21/09/08,date
Report as of,21/09/09,date
Report as of,21/09/10,date
Report as of,21/09/11,date
Report as of,21/09/12,date
Report as of,21/09/13,date
Report as of,21/09/14,date
Report as of,21/09/15,date
Report as of,21/09/16,date
Report as of,21/09/17,date
Report as of,21/09/18,date
Report as of,21/09/19,date
Report as of,21/09/20,date
Report as of,21/09/21,date
Report as of,21/09/22,date
Report as of,21/09/23,date
Report as of,21/09/24,date
Report as of,21/09/25,date
Report as of,21/09/26,date
Report as of,21/09/27,date
Report as of,21/09/28,date
Report as of,21/09/29,date
Report as of,21/09/30,date
Report as of,21/10/01,date
Report as of,21/10/02,date
Report as of,21/10/03,date
Report as of,21/10/04,date
Report as of,21/10/05,date
Report as of,21/10/06,date
Report as of,21/10/07,date
Report as of,21/10/08,date
Report as of,21/10/09,date
Report as of,21/10/10,date
Report as of,21/10/11,date
Report as of,21/10/12,date
Report as of,21/10/13,date
Report as of,21/10/14,date
Report as of,21/10/15,date
Report as of,21/10/16,date
Report as of,21/10/17,date
Report as of,21/10/18,date
Report as of,21/10/19,date
Report as of,21/10/20,date
Report as of,21/10/21,date
Report as of,21/10/22,date
Report as of,20/12/14,date
Report as of,20/12/15,date
Report as of,20/12/16,date
Report as of,20/12/17,date
Report as of,20/12/18,date
Report as of,20/12/19,date
Report as of,20/12/20,date
Report as of,20/12/21,date
Report as of,20/12/22,date
Report as of,20/12/23,date
Report as of,20/12/24,date
Report as of,20/12/25,date
Report as of,20/12/26,date
Report as of,20/12/27,date
Report as of,20/12/28,date
Report as of,20/12/29,date
